,train_loss,es_loss
0,0.19751505809096406,0.06142357883970645
1,0.08271656752147037,0.077312638643694
2,0.09559809483035199,0.08362456445503963
3,0.11812433650498318,0.1220124815490433
4,0.09504856499454575,0.10227589087770227
5,0.10319013198626935,0.14599529245176318
6,0.11675069984779843,0.14297383943070827
7,0.10011577683287001,0.12894114944546123
8,0.08954923348589709,0.15030757953799026
9,0.07218461190973692,0.1609048237193601
10,0.08519577244116479,0.1482967033847227
